year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_recovered,total_recovered,new_death,total_death,case_foreign,case_prison,case_walkin,case_new_prev,case_new_diff,death_new_prev,death_new_diff
2022,5,มุกดาหาร,175,957,175,957,0,0,0,0,,,,,,,
2022,5,ยะลา,99,563,99,562,0,0,1,11,,,,,,,
2022,5,ยโสธร,239,1021,239,1019,0,0,0,0,,,,,,,
2022,5,ร้อยเอ็ด,840,2771,840,2767,0,0,0,4,,,,,,,
2022,5,ระนอง,135,497,135,491,0,0,0,2,,,,,,,
2022,5,ระยอง,907,4447,907,4424,0,0,2,8,,,,,,,
2022,5,ราชบุรี,1163,3117,1163,3116,0,0,1,8,,,,,,,
2022,5,ลพบุรี,955,3233,955,3230,0,0,2,6,,,,,,,
2022,5,ลำปาง,120,1040,119,1038,0,0,0,6,,,,,,,
2022,5,ลำพูน,142,484,142,483,0,0,0,0,,,,,,,
2022,5,ศรีสะเกษ,1229,4115,1228,4109,0,0,0,7,,,,,,,
2022,5,สกลนคร,212,1294,212,1292,0,0,1,2,,,,,,,
2022,5,สงขลา,295,2305,295,2300,0,0,2,18,,,,,,,
2022,5,สตูล,56,503,56,492,0,0,1,16,,,,,,,
2022,5,สมุทรปราการ,5897,22187,5878,21922,0,0,6,16,,,,,,,
2022,5,สมุทรสงคราม,148,471,148,471,0,0,1,1,,,,,,,
2022,5,สมุทรสาคร,969,4023,969,4022,0,0,0,2,,,,,,,
2022,5,สระบุรี,773,2652,773,2649,0,0,0,5,,,,,,,
2022,5,สระแก้ว,383,1639,366,1588,0,0,2,6,,,,,,,
2022,5,สิงห์บุรี,103,357,103,356,0,0,0,2,,,,,,,
2022,5,สุพรรณบุรี,874,1918,874,1913,0,0,1,7,,,,,,,
2022,5,สุราษฎร์ธานี,652,3794,607,3436,0,0,0,7,,,,,,,
2022,5,สุรินทร์,674,2860,674,2843,0,0,0,0,,,,,,,
2022,5,สุโขทัย,335,830,335,828,0,0,0,1,,,,,,,
2022,5,หนองคาย,731,2467,731,2466,0,0,1,3,,,,,,,
2022,5,หนองบัวลำภู,211,978,211,978,0,0,0,1,,,,,,,
2022,5,อ่างทอง,113,481,113,481,0,0,0,2,,,,,,,
2022,5,อำนาจเจริญ,113,566,113,564,0,0,1,1,,,,,,,
2022,5,อุดรธานี,858,4113,854,4097,0,0,0,7,,,,,,,
2022,5,อุตรดิตถ์,231,565,231,564,0,0,1,3,,,,,,,
2022,5,อุทัยธานี,120,540,120,540,0,0,0,3,,,,,,,
2022,5,อุบลราชธานี,1225,8575,1225,8559,0,0,4,15,,,,,,,
2022,5,เชียงราย,169,1067,168,1041,0,0,0,11,,,,,,,
2022,5,เชียงใหม่,1095,5958,1091,5891,0,0,2,26,,,,,,,
2022,5,เพชรบุรี,688,1742,688,1730,0,0,0,3,,,,,,,
2022,5,เพชรบูรณ์,620,1669,620,1666,0,0,2,7,,,,,,,
2022,5,เลย,473,2130,473,2129,0,0,0,4,,,,,,,
2022,5,แพร่,375,859,375,855,0,0,0,2,,,,,,,
2022,5,แม่ฮ่องสอน,54,452,54,452,0,0,0,7,,,,,,,
2022,5,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,6,กระบี่,542,2502,533,2301,0,0,3,10,,,,,,,
2022,6,กรุงเทพมหานคร,16530,52334,16450,51246,0,0,16,92,,,,,,,
2022,6,กาญจนบุรี,905,3329,898,3321,0,0,0,10,,,,,,,
2022,6,กาฬสินธุ์,650,2548,650,2546,0,0,0,18,,,,,,,
2022,6,กำแพงเพชร,455,1447,455,1444,0,0,0,2,,,,,,,
2022,6,ขอนแก่น,1754,9850,1754,9835,0,0,4,17,,,,,,,
2022,6,จันทบุรี,760,2743,760,2740,0,0,1,6,,,,,,,
2022,6,ฉะเชิงเทรา,1243,4367,1243,4362,0,0,1,5,,,,,,,
2022,6,ชลบุรี,4777,25094,4704,24225,0,0,7,31,,,,,,,
2022,6,ชัยนาท,374,922,374,922,0,0,0,0,,,,,,,
2022,6,ชัยภูมิ,873,2653,873,2652,0,0,3,9,,,,,,,
2022,6,ชุมพร,730,2646,730,2646,0,0,3,9,,,,,,,
2022,6,ตรัง,329,1506,329,1499,0,0,3,13,,,,,,,
2022,6,ตราด,199,1020,199,963,0,0,0,6,,,,,,,
2022,6,ตาก,678,1906,678,1896,0,0,1,10,,,,,,,
2022,6,ทั้งประเทศ,91323,354010,90060,344702,61152,268046,141,714,1263,411,88971,85483,5840,137,4
2022,6,นครนายก,518,1775,518,1775,0,0,1,6,,,,,,,
2022,6,นครปฐม,1690,5053,1690,5053,0,0,3,7,,,,,,,
2022,6,นครพนม,264,1353,264,1352,0,0,2,3,,,,,,,
2022,6,นครราชสีมา,2030,6717,2030,6714,0,0,6,27,,,,,,,
2022,6,นครศรีธรรมราช,1810,7369,1810,7368,0,0,4,13,,,,,,,
2022,6,นครสวรรค์,971,3134,971,3128,0,0,1,8,,,,,,,
2022,6,นนทบุรี,4014,15787,4013,15767,0,0,3,6,,,,,,,
2022,6,นราธิวาส,113,420,113,418,0,0,1,1,,,,,,,
2022,6,น่าน,628,2576,628,2576,0,0,1,3,,,,,,,
2022,6,บึงกาฬ,357,967,357,963,0,0,0,1,,,,,,,
2022,6,บุรีรัมย์,1346,5163,1345,5157,0,0,2,10,,,,,,,
2022,6,ปทุมธานี,1750,7973,1750,7962,0,0,4,15,,,,,,,
2022,6,ประจวบคีรีขันธ์,930,3275,915,3162,0,0,2,5,,,,,,,
2022,6,ปราจีนบุรี,856,2718,855,2715,0,0,1,10,,,,,,,
2022,6,ปัตตานี,203,829,203,827,0,0,0,10,,,,,,,
2022,6,พระนครศรีอยุธยา,932,3738,932,3738,0,0,8,17,,,,,,,
2022,6,พะเยา,247,1156,247,1156,0,0,0,0,,,,,,,
2022,6,พังงา,521,2981,501,2780,0,0,0,6,,,,,,,
2022,6,พัทลุง,754,3626,754,3626,0,0,3,11,,,,,,,
2022,6,พิจิตร,172,813,172,813,0,0,0,0,,,,,,,
2022,6,พิษณุโลก,794,2870,794,2870,0,0,0,14,,,,,,,
2022,6,ภูเก็ต,3947,21058,2999,15426,0,0,3,15,,,,,,,
2022,6,มหาสารคาม,1584,4459,1584,4452,0,0,3,7,,,,,,,
2022,6,มุกดาหาร,336,1293,336,1293,0,0,0,0,,,,,,,
2022,6,ยะลา,182,745,182,744,0,0,0,11,,,,,,,
2022,6,ยโสธร,364,1385,364,1383,0,0,0,0,,,,,,,
2022,6,ร้อยเอ็ด,1281,4052,1281,4048,0,0,3,7,,,,,,,
2022,6,ระนอง,144,641,143,634,0,0,0,2,,,,,,,
2022,6,ระยอง,1263,5710,1263,5687,0,0,0,8,,,,,,,
2022,6,ราชบุรี,1918,5035,1918,5034,0,0,4,12,,,,,,,
2022,6,ลพบุรี,827,4060,827,4057,0,0,2,8,,,,,,,
2022,6,ลำปาง,182,1222,182,1220,0,0,3,9,,,,,,,
2022,6,ลำพูน,114,598,114,597,0,0,1,1,,,,,,,
2022,6,ศรีสะเกษ,848,4963,848,4957,0,0,2,9,,,,,,,
2022,6,สกลนคร,632,1926,632,1924,0,0,0,2,,,,,,,
2022,6,สงขลา,794,3099,794,3094,0,0,2,20,,,,,,,
2022,6,สตูล,143,646,143,635,0,0,0,16,,,,,,,
2022,6,สมุทรปราการ,7303,29490,7281,29203,0,0,4,20,,,,,,,
2022,6,สมุทรสงคราม,251,722,251,722,0,0,0,1,,,,,,,
2022,6,สมุทรสาคร,2111,6134,2111,6133,0,0,1,3,,,,,,,
2022,6,สระบุรี,1073,3725,1073,3722,0,0,1,6,,,,,,,
2022,6,สระแก้ว,730,2369,712,2300,0,0,2,8,,,,,,,
2022,6,สิงห์บุรี,124,481,124,480,0,0,0,2,,,,,,,
2022,6,สุพรรณบุรี,1197,3115,1197,3110,0,0,3,10,,,,,,,
2022,6,สุราษฎร์ธานี,960,4754,895,4331,0,0,1,8,,,,,,,
2022,6,สุรินทร์,1351,4211,1351,4194,0,0,0,0,,,,,,,
2022,6,สุโขทัย,520,1350,520,1348,0,0,0,1,,,,,,,
2022,6,หนองคาย,725,3192,725,3191,0,0,0,3,,,,,,,
2022,6,หนองบัวลำภู,430,1408,430,1408,0,0,0,1,,,,,,,
2022,6,อ่างทอง,280,761,280,761,0,0,1,3,,,,,,,
2022,6,อำนาจเจริญ,238,804,238,802,0,0,0,1,,,,,,,
2022,6,อุดรธานี,875,4988,875,4972,0,0,0,7,,,,,,,
2022,6,อุตรดิตถ์,520,1085,520,1084,0,0,1,4,,,,,,,
2022,6,อุทัยธานี,466,1006,466,1006,0,0,0,3,,,,,,,
2022,6,อุบลราชธานี,1155,9730,1153,9712,0,0,5,20,,,,,,,
2022,6,เชียงราย,289,1356,289,1330,0,0,4,15,,,,,,,
2022,6,เชียงใหม่,1667,7625,1667,7558,0,0,8,34,,,,,,,
2022,6,เพชรบุรี,1103,2845,1103,2833,0,0,0,3,,,,,,,
2022,6,เพชรบูรณ์,702,2371,702,2368,0,0,1,8,,,,,,,
2022,6,เลย,546,2676,546,2675,0,0,1,5,,,,,,,
2022,6,แพร่,404,1263,404,1259,0,0,0,2,,,,,,,
2022,6,แม่ฮ่องสอน,45,497,45,497,0,0,1,8,,,,,,,
2022,6,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,7,กระบี่,777,3279,764,3065,0,0,0,10,,,,,,,
2022,7,กรุงเทพมหานคร,21838,74172,21730,72976,0,0,51,143,,,,,,,
2022,7,กาญจนบุรี,1738,5067,1732,5053,0,0,3,13,,,,,,,
2022,7,กาฬสินธุ์,1575,4123,1575,4121,0,0,1,19,,,,,,,
2022,7,กำแพงเพชร,890,2337,890,2334,0,0,1,3,,,,,,,
2022,7,ขอนแก่น,2002,11852,2001,11836,0,0,3,20,,,,,,,
2022,7,จันทบุรี,807,3550,806,3546,0,0,1,7,,,,,,,
2022,7,ฉะเชิงเทรา,1977,6344,1977,6339,0,0,2,7,,,,,,,
2022,7,ชลบุรี,5416,30510,5262,29487,0,0,9,40,,,,,,,
2022,7,ชัยนาท,398,1320,398,1320,0,0,0,0,,,,,,,
2022,7,ชัยภูมิ,1293,3946,1293,3945,0,0,1,10,,,,,,,
2022,7,ชุมพร,834,3480,834,3480,0,0,2,11,,,,,,,
2022,7,ตรัง,480,1986,480,1979,0,0,0,13,,,,,,,
2022,7,ตราด,207,1227,197,1160,0,0,2,8,,,,,,,
2022,7,ตาก,484,2390,475,2371,0,0,1,11,,,,,,,
2022,7,ทั้งประเทศ,115917,469927,114556,459258,76729,344775,182,896,1361,816,112840,113362,2555,178,4
2022,7,นครนายก,625,2400,625,2400,0,0,1,7,,,,,,,
2022,7,นครปฐม,2400,7453,2400,7453,0,0,3,10,,,,,,,
2022,7,นครพนม,585,1938,585,1937,0,0,0,3,,,,,,,
2022,7,นครราชสีมา,3300,10017,3300,10014,0,0,7,34,,,,,,,
2022,7,นครศรีธรรมราช,3682,11051,3682,11050,0,0,3,16,,,,,,,
2022,7,นครสวรรค์,1051,4185,1051,4179,0,0,1,9,,,,,,,
2022,7,นนทบุรี,4400,20187,4399,20166,0,0,0,6,,,,,,,
2022,7,นราธิวาส,373,793,373,791,0,0,0,1,,,,,,,
2022,7,น่าน,448,3024,448,3024,0,0,0,3,,,,,,,
2022,7,บึงกาฬ,403,1370,403,1366,0,0,0,1,,,,,,,
2022,7,บุรีรัมย์,2309,7472,2309,7466,0,0,0,10,,,,,,,
2022,7,ปทุมธานี,2560,10533,2560,10522,0,0,1,16,,,,,,,
2022,7,ประจวบคีรีขันธ์,1331,4606,1255,4417,0,0,3,8,,,,,,,
2022,7,ปราจีนบุรี,1126,3844,1126,3841,0,0,2,12,,,,,,,
2022,7,ปัตตานี,358,1187,357,1184,0,0,0,10,,,,,,,
2022,7,พระนครศรีอยุธยา,1364,5102,1364,5102,0,0,0,17,,,,,,,
2022,7,พะเยา,394,1550,394,1550,0,0,1,1,,,,,,,
2022,7,พังงา,605,3586,585,3365,0,0,2,8,,,,,,,
2022,7,พัทลุง,768,4394,768,4394,0,0,1,12,,,,,,,
2022,7,พิจิตร,317,1130,317,1130,0,0,1,1,,,,,,,
2022,7,พิษณุโลก,1090,3960,1090,3960,0,0,0,14,,,,,,,
2022,7,ภูเก็ต,4342,25400,3515,18941,0,0,8,23,,,,,,,
2022,7,มหาสารคาม,1272,5731,1272,5724,0,0,2,9,,,,,,,
2022,7,มุกดาหาร,491,1784,491,1784,0,0,1,1,,,,,,,
2022,7,ยะลา,275,1020,275,1019,0,0,1,12,,,,,,,
2022,7,ยโสธร,440,1825,440,1823,0,0,0,0,,,,,,,
2022,7,ร้อยเอ็ด,1501,5553,1501,5549,0,0,3,10,,,,,,,
2022,7,ระนอง,333,974,331,965,0,0,0,2,,,,,,,
2022,7,ระยอง,2077,7787,2076,7763,0,0,1,9,,,,,,,
2022,7,ราชบุรี,2289,7324,2289,7323,0,0,5,17,,,,,,,
2022,7,ลพบุรี,866,4926,866,4923,0,0,0,8,,,,,,,
2022,7,ลำปาง,298,1520,298,1518,0,0,2,11,,,,,,,
2022,7,ลำพูน,90,688,90,687,0,0,0,1,,,,,,,
2022,7,ศรีสะเกษ,799,5762,797,5754,0,0,5,14,,,,,,,
2022,7,สกลนคร,700,2626,700,2624,0,0,0,2,,,,,,,
2022,7,สงขลา,1234,4333,1233,4327,0,0,2,22,,,,,,,
2022,7,สตูล,303,949,303,938,0,0,1,17,,,,,,,
2022,7,สมุทรปราการ,6540,36030,6522,35725,0,0,4,24,,,,,,,
2022,7,สมุทรสงคราม,399,1121,399,1121,0,0,1,2,,,,,,,
2022,7,สมุทรสาคร,2958,9092,2958,9091,0,0,0,3,,,,,,,
2022,7,สระบุรี,1613,5338,1613,5335,0,0,3,9,,,,,,,
2022,7,สระแก้ว,565,2934,523,2823,0,0,1,9,,,,,,,
2022,7,สิงห์บุรี,218,699,218,698,0,0,0,2,,,,,,,
2022,7,สุพรรณบุรี,1447,4562,1447,4557,0,0,5,15,,,,,,,
2022,7,สุราษฎร์ธานี,1616,6370,1555,5886,0,0,6,14,,,,,,,
2022,7,สุรินทร์,1511,5722,1511,5705,0,0,1,1,,,,,,,
2022,7,สุโขทัย,539,1889,539,1887,0,0,0,1,,,,,,,
2022,7,หนองคาย,824,4016,824,4015,0,0,0,3,,,,,,,
2022,7,หนองบัวลำภู,885,2293,885,2293,0,0,0,1,,,,,,,
2022,7,อ่างทอง,338,1099,338,1099,0,0,0,3,,,,,,,
2022,7,อำนาจเจริญ,378,1182,378,1180,0,0,0,1,,,,,,,
2022,7,อุดรธานี,968,5956,961,5933,0,0,4,11,,,,,,,
2022,7,อุตรดิตถ์,717,1802,717,1801,0,0,1,5,,,,,,,
2022,7,อุทัยธานี,318,1324,318,1324,0,0,0,3,,,,,,,
2022,7,อุบลราชธานี,1415,11145,1415,11127,0,0,9,29,,,,,,,
2022,7,เชียงราย,339,1695,339,1669,0,0,3,18,,,,,,,
2022,7,เชียงใหม่,1972,9597,1972,9530,0,0,3,37,,,,,,,
2022,7,เพชรบุรี,1115,3960,1115,3948,0,0,1,4,,,,,,,
2022,7,เพชรบูรณ์,819,3190,819,3187,0,0,2,10,,,,,,,
2022,7,เลย,458,3134,458,3133,0,0,2,7,,,,,,,
2022,7,แพร่,387,1650,387,1646,0,0,1,3,,,,,,,
2022,7,แม่ฮ่องสอน,63,560,63,560,0,0,1,9,,,,,,,
2022,7,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,8,กระบี่,1175,4454,1161,4226,0,0,4,14,,,,,,,
2022,8,กรุงเทพมหานคร,21213,95385,21174,94150,0,0,46,189,,,,,,,
2022,8,กาญจนบุรี,1609,6676,1589,6642,0,0,1,14,,,,,,,
2022,8,กาฬสินธุ์,1562,5685,1562,5683,0,0,4,23,,,,,,,
2022,8,กำแพงเพชร,1595,3932,1595,3929,0,0,0,3,,,,,,,
2022,8,ขอนแก่น,2512,14364,2512,14348,0,0,4,24,,,,,,,
2022,8,จันทบุรี,1195,4745,1190,4736,0,0,3,10,,,,,,,
2022,8,ฉะเชิงเทรา,2483,8827,2483,8822,0,0,2,9,,,,,,,
2022,8,ชลบุรี,8098,38608,7989,37476,0,0,6,46,,,,,,,
2022,8,ชัยนาท,422,1742,422,1742,0,0,0,0,,,,,,,
2022,8,ชัยภูมิ,2498,6444,2498,6443,0,0,3,13,,,,,,,
2022,8,ชุมพร,1266,4746,1266,4746,0,0,4,15,,,,,,,
2022,8,ตรัง,628,2614,628,2607,0,0,5,18,,,,,,,
2022,8,ตราด,341,1568,332,1492,0,0,0,8,,,,,,,
2022,8,ตาก,803,3193,787,3158,0,0,2,13,,,,,,,
2022,8,ทั้งประเทศ,151535,621462,150334,609592,107735,452510,255,1151,1201,812,148519,144805,6730,244,11
2022,8,นครนายก,761,3161,761,3161,0,0,1,8,,,,,,,
2022,8,นครปฐม,3871,11324,3871,11324,0,0,9,19,,,,,,,
2022,8,นครพนม,910,2848,910,2847,0,0,1,4,,,,,,,
2022,8,นครราชสีมา,4456,14473,4456,14470,0,0,6,40,,,,,,,
2022,8,นครศรีธรรมราช,5938,16989,5938,16988,0,0,2,18,,,,,,,
2022,8,นครสวรรค์,1544,5729,1544,5723,0,0,1,10,,,,,,,
2022,8,นนทบุรี,5909,26096,5909,26075,0,0,1,7,,,,,,,
2022,8,นราธิวาส,685,1478,681,1472,0,0,0,1,,,,,,,
2022,8,น่าน,494,3518,493,3517,0,0,0,3,,,,,,,
2022,8,บึงกาฬ,431,1801,431,1797,0,0,2,3,,,,,,,
2022,8,บุรีรัมย์,3234,10706,3234,10700,0,0,6,16,,,,,,,
2022,8,ปทุมธานี,3265,13798,3265,13787,0,0,6,22,,,,,,,
2022,8,ประจวบคีรีขันธ์,1774,6380,1730,6147,0,0,1,9,,,,,,,
2022,8,ปราจีนบุรี,1923,5767,1923,5764,0,0,2,14,,,,,,,
2022,8,ปัตตานี,1018,2205,1017,2201,0,0,0,10,,,,,,,
2022,8,พระนครศรีอยุธยา,2824,7926,2824,7926,0,0,1,18,,,,,,,
2022,8,พะเยา,543,2093,543,2093,0,0,0,1,,,,,,,
2022,8,พังงา,651,4237,626,3991,0,0,6,14,,,,,,,
2022,8,พัทลุง,1110,5504,1110,5504,0,0,5,17,,,,,,,
2022,8,พิจิตร,573,1703,573,1703,0,0,3,4,,,,,,,
2022,8,พิษณุโลก,1088,5048,1088,5048,0,0,3,17,,,,,,,
2022,8,ภูเก็ต,5252,30652,4512,23453,0,0,11,34,,,,,,,
2022,8,มหาสารคาม,1309,7040,1309,7033,0,0,2,11,,,,,,,
2022,8,มุกดาหาร,483,2267,483,2267,0,0,1,2,,,,,,,
2022,8,ยะลา,984,2004,984,2003,0,0,1,13,,,,,,,
2022,8,ยโสธร,700,2525,699,2522,0,0,1,1,,,,,,,
2022,8,ร้อยเอ็ด,1934,7487,1934,7483,0,0,3,13,,,,,,,
2022,8,ระนอง,587,1561,587,1552,0,0,0,2,,,,,,,
2022,8,ระยอง,3268,11055,3266,11029,0,0,5,14,,,,,,,
2022,8,ราชบุรี,3826,11150,3826,11149,0,0,4,21,,,,,,,
2022,8,ลพบุรี,1096,6022,1095,6018,0,0,6,14,,,,,,,
2022,8,ลำปาง,428,1948,428,1946,0,0,2,13,,,,,,,
2022,8,ลำพูน,91,779,91,778,0,0,0,1,,,,,,,
2022,8,ศรีสะเกษ,753,6515,753,6507,0,0,4,18,,,,,,,
2022,8,สกลนคร,468,3094,468,3092,0,0,1,3,,,,,,,
2022,8,สงขลา,1772,6105,1730,6057,0,0,0,22,,,,,,,
2022,8,สตูล,727,1676,727,1665,0,0,1,18,,,,,,,
2022,8,สมุทรปราการ,7052,43082,7033,42758,0,0,10,34,,,,,,,
2022,8,สมุทรสงคราม,944,2065,944,2065,0,0,1,3,,,,,,,
2022,8,สมุทรสาคร,4137,13229,4137,13228,0,0,7,10,,,,,,,
2022,8,สระบุรี,1690,7028,1690,7025,0,0,3,12,,,,,,,
2022,8,สระแก้ว,766,3700,722,3545,0,0,3,12,,,,,,,
2022,8,สิงห์บุรี,340,1039,340,1038,0,0,3,5,,,,,,,
2022,8,สุพรรณบุรี,2550,7112,2550,7107,0,0,6,21,,,,,,,
2022,8,สุราษฎร์ธานี,2165,8535,2101,7987,0,0,7,21,,,,,,,
2022,8,สุรินทร์,2551,8273,2551,8256,0,0,3,4,,,,,,,
2022,8,สุโขทัย,1200,3089,1200,3087,0,0,2,3,,,,,,,
2022,8,หนองคาย,1135,5151,1135,5150,0,0,1,4,,,,,,,
2022,8,หนองบัวลำภู,904,3197,904,3197,0,0,0,1,,,,,,,
2022,8,อ่างทอง,776,1875,776,1875,0,0,0,3,,,,,,,
2022,8,อำนาจเจริญ,373,1555,373,1553,0,0,0,1,,,,,,,
2022,8,อุดรธานี,1137,7093,1137,7070,0,0,0,11,,,,,,,
2022,8,อุตรดิตถ์,1416,3218,1416,3217,0,0,2,7,,,,,,,
2022,8,อุทัยธานี,446,1770,446,1770,0,0,1,4,,,,,,,
2022,8,อุบลราชธานี,1594,12739,1594,12721,0,0,5,34,,,,,,,
2022,8,เชียงราย,495,2190,495,2164,0,0,3,21,,,,,,,
2022,8,เชียงใหม่,2264,11861,2263,11793,0,0,12,49,,,,,,,
2022,8,เพชรบุรี,1413,5373,1413,5361,0,0,1,5,,,,,,,
2022,8,เพชรบูรณ์,978,4168,978,4165,0,0,0,10,,,,,,,
2022,8,เลย,569,3703,569,3702,0,0,1,8,,,,,,,
2022,8,แพร่,473,2123,473,2119,0,0,0,3,,,,,,,
2022,8,แม่ฮ่องสอน,87,647,87,647,0,0,2,11,,,,,,,
2022,8,ไม่ระบุ,0,0,0,0,0,0,0,0,,,,,,,
2022,9,กระบี่,1115,5569,1104,5330,0,0,14,28,,,,,,,
2022,9,กรุงเทพมหานคร,23246,118631,23189,117339,0,0,43,232,,,,,,,
2022,9,กาญจนบุรี,1906,8582,1893,8535,0,0,4,18,,,,,,,
2022,9,กาฬสินธุ์,1539,7224,1539,7222,0,0,3,26,,,,,,,
2022,9,กำแพงเพชร,1516,5448,1516,5445,0,0,2,5,,,,,,,
2022,9,ขอนแก่น,2923,17287,2918,17266,0,0,0,24,,,,,,,
2022,9,จันทบุรี,1148,5893,1147,5883,0,0,4,14,,,,,,,
2022,9,ฉะเชิงเทรา,3033,11860,3033,11855,0,0,6,15,,,,,,,
2022,9,ชลบุรี,9053,47661,8974,46450,0,0,12,58,,,,,,,
2022,9,ชัยนาท,473,2215,473,2215,0,0,1,1,,,,,,,
2022,9,ชัยภูมิ,1827,8271,1827,8270,0,0,2,15,,,,,,,
2022,9,ชุมพร,1214,5960,1214,5960,0,0,8,23,,,,,,,
2022,9,ตรัง,1175,3789,1175,3782,0,0,3,21,,,,,,,
2022,9,ตราด,416,1984,406,1898,0,0,5,13,,,,,,,
2022,9,ตาก,1276,4469,1271,4429,0,0,11,24,,,,,,,
2022,9,ทั้งประเทศ,169638,791100,168578,778170,128487,580997,327,1478,1060,823,166004,162714,6924,315,12
2022,9,นครนายก,872,4033,872,4033,0,0,1,9,,,,,,,
2022,9,นครปฐม,4233,15557,4233,15557,0,0,11,30,,,,,,,
2022,9,นครพนม,1092,3940,1092,3939,0,0,0,4,,,,,,,
2022,9,นครราชสีมา,4815,19288,4815,19285,0,0,5,45,,,,,,,
2022,9,นครศรีธรรมราช,6590,23579,6590,23578,0,0,3,21,,,,,,,
2022,9,นครสวรรค์,1287,7016,1287,7010,0,0,2,12,,,,,,,
2022,9,นนทบุรี,5953,32049,5953,32028,0,0,2,9,,,,,,,
2022,9,นราธิวาส,1104,2582,1101,2573,0,0,3,4,,,,,,,
2022,9,น่าน,525,4043,523,4040,0,0,1,4,,,,,,,
2022,9,บึงกาฬ,503,2304,503,2300,0,0,0,3,,,,,,,
2022,9,บุรีรัมย์,3949,14655,3949,14649,0,0,3,19,,,,,,,
2022,9,ปทุมธานี,4008,17806,4008,17795,0,0,4,26,,,,,,,
2022,9,ประจวบคีรีขันธ์,2156,8536,2068,8215,0,0,1,10,,,,,,,
2022,9,ปราจีนบุรี,2103,7870,2103,7867,0,0,3,17,,,,,,,
2022,9,ปัตตานี,1663,3868,1658,3859,0,0,4,14,,,,,,,
2022,9,พระนครศรีอยุธยา,3840,11766,3840,11766,0,0,1,19,,,,,,,
2022,9,พะเยา,374,2467,374,2467,0,0,0,1,,,,,,,
2022,9,พังงา,700,4937,683,4674,0,0,1,15,,,,,,,
2022,9,พัทลุง,1405,6909,1405,6909,0,0,3,20,,,,,,,
2022,9,พิจิตร,671,2374,671,2374,0,0,2,6,,,,,,,
2022,9,พิษณุโลก,1414,6462,1414,6462,0,0,4,21,,,,,,,
2022,9,ภูเก็ต,5272,35924,4675,28128,0,0,17,51,,,,,,,
2022,9,มหาสารคาม,1244,8284,1244,8277,0,0,2,13,,,,,,,
2022,9,มุกดาหาร,404,2671,402,2669,0,0,2,4,,,,,,,
2022,9,ยะลา,1629,3633,1629,3632,0,0,3,16,,,,,,,
2022,9,ยโสธร,1071,3596,1071,3593,0,0,0,1,,,,,,,
2022,9,ร้อยเอ็ด,2473,9960,2473,9956,0,0,5,18,,,,,,,
2022,9,ระนอง,893,2454,869,2421,0,0,2,4,,,,,,,
2022,9,ระยอง,4352,15407,4352,15381,0,0,3,17,,,,,,,
2022,9,ราชบุรี,4006,15156,4006,15155,0,0,4,25,,,,,,,
2022,9,ลพบุรี,1303,7325,1303,7321,0,0,4,18,,,,,,,
2022,9,ลำปาง,482,2430,482,2428,0,0,1,14,,,,,,,
2022,9,ลำพูน,51,830,51,829,0,0,0,1,,,,,,,
2022,9,ศรีสะเกษ,1519,8034,1518,8025,0,0,9,27,,,,,,,
2022,9,สกลนคร,1087,4181,1087,4179,0,0,3,6,,,,,,,
2022,9,สงขลา,1883,7988,1858,7915,0,0,6,28,,,,,,,
2022,9,สตูล,922,2598,922,2587,0,0,4,22,,,,,,,
2022,9,สมุทรปราการ,7335,50417,7319,50077,0,0,7,41,,,,,,,
2022,9,สมุทรสงคราม,1408,3473,1408,3473,0,0,0,3,,,,,,,
2022,9,สมุทรสาคร,4670,17899,4670,17898,0,0,11,21,,,,,,,
2022,9,สระบุรี,2422,9450,2422,9447,0,0,3,15,,,,,,,
2022,9,สระแก้ว,1323,5023,1276,4821,0,0,4,16,,,,,,,
2022,9,สิงห์บุรี,432,1471,432,1470,0,0,2,7,,,,,,,
2022,9,สุพรรณบุรี,2882,9994,2882,9989,0,0,6,27,,,,,,,
2022,9,สุราษฎร์ธานี,1665,10200,1630,9617,0,0,5,26,,,,,,,
2022,9,สุรินทร์,1883,10156,1883,10139,0,0,5,9,,,,,,,
